dia_de_semana,hora,linea,estacion,trx_totales
True,7,A,LORIA,12390.0
True,7,A,PASCO,3622.0
True,7,A,PERU,2940.0
True,7,A,PIEDRAS,2789.0
True,7,A,PLAZA DE MAYO,12025.0
True,7,A,PLAZA MISERERE,26295.0
True,7,A,PRIMERA JUNTA,37739.0
True,7,A,PUAN,20685.0
True,7,A,RIO DE JANEIRO,20891.0
True,7,A,SAENZ PEÃÂÃÂ±A ,6465.0
True,7,A,SAN PEDRITO,95594.0
True,7,B,ANGEL GALLARDO,30502.0
True,7,B,CALLAO.B,11425.0
True,7,B,CARLOS GARDEL,12722.0
True,7,B,CARLOS PELLEGRINI,19287.0
True,7,B,DORREGO,17106.0
True,7,B,ECHEVERRIA,22919.0
True,7,B,FEDERICO LACROZE,80628.0
True,7,B,FLORIDA,3264.0
True,7,B,LEANDRO N. ALEM,26917.0
True,7,B,LOS INCAS,28195.0
True,7,B,MALABIA,36519.0
True,7,B,MEDRANO,25673.0
True,7,B,PASTEUR,8108.0
True,7,B,PUEYRREDON,13357.0
True,7,B,ROSAS,103944.0
True,7,B,TRONADOR,11311.0
True,7,B,URUGUAY,6293.0
True,7,C,AVENIDA DE MAYO,4288.0
True,7,C,CONSTITUCION,259513.0
True,7,C,DIAGONAL NORTE,2473.0
True,7,C,GENERAL SAN MARTIN,4181.0
True,7,C,INDEPENDENCIA,8721.0
True,7,C,LAVALLE,3242.0
True,7,C,MARIANO MORENO,3247.0
True,7,C,RETIRO,59724.0
True,7,C,SAN JUAN,7761.0
True,7,D,9 DE JULIO,7286.0
True,7,D,AGÃÂÃÂ¼ERO,22026.0
True,7,D,BULNES,25542.0
True,7,D,CALLAO,11072.0
True,7,D,CATEDRAL,14101.0
True,7,D,CONGRESO DE TUCUMAN,95020.0
True,7,D,FACULTAD DE MEDICINA,11037.0
True,7,D,JOSE HERNANDEZ,25738.0
True,7,D,JURAMENTO,28367.0
True,7,D,MINISTRO CARRANZA,25110.0
True,7,D,OLLEROS,24179.0
True,7,D,PALERMO,33705.0
True,7,D,PLAZA ITALIA,17266.0
True,7,D,PUEYRREDON.D,14137.0
True,7,D,SCALABRINI ORTIZ,25744.0
True,7,D,TRIBUNALES,6349.0
True,7,E,AVENIDA LA PLATA,13410.0
True,7,E,BOEDO,7759.0
True,7,E,BOLIVAR,5628.0
True,7,E,CATALINAS,855.0
True,7,E,CORREO CENTRAL,2545.0
True,7,E,EMILIO MITRE,12229.0
True,7,E,ENTRE RIOS,8169.0
True,7,E,GENERAL BELGRANO,1944.0
True,7,E,INDEPENDENCIA.H,6094.0
True,7,E,JOSE MARIA MORENO,11551.0
True,7,E,JUJUY,6171.0
True,7,E,MEDALLA MILAGROSA,6183.0
True,7,E,PICHINCHA,5651.0
True,7,E,PZA. DE LOS VIRREYES,34665.0
True,7,E,RETIRO E,5534.0
True,7,E,SAN JOSE,5637.0
True,7,E,URQUIZA,6869.0
True,7,E,VARELA,8069.0
True,7,H,CASEROS,12162.0
True,7,H,CORDOBA,7495.0
True,7,H,CORRIENTES,5956.0
True,7,H,FACULTAD DE DERECHO,2023.0
True,7,H,HOSPITALES,59280.0
True,7,H,HUMBERTO I,13832.0
True,7,H,INCLAN,15393.0
True,7,H,LAS HERAS,11371.0
True,7,H,ONCE,32732.0
True,7,H,PATRICIOS,27550.0
True,7,H,SANTA FE,9913.0
True,7,H,VENEZUELA,16533.0
True,8,A,ACOYTE,37486.0
True,8,A,ALBERTI,5357.0
True,8,A,CARABOBO,49000.0
True,8,A,CASTRO BARROS,19669.0
True,8,A,CONGRESO,13896.0
True,8,A,FLORES,57702.0
True,8,A,LIMA,7627.0
True,8,A,LORIA,15765.0
True,8,A,PASCO,6089.0
True,8,A,PERU,3512.0
True,8,A,PIEDRAS,3668.0
True,8,A,PLAZA DE MAYO,13145.0
True,8,A,PLAZA MISERERE,37092.0
True,8,A,PRIMERA JUNTA,52306.0
True,8,A,PUAN,28197.0
True,8,A,RIO DE JANEIRO,28772.0
True,8,A,SAENZ PEÃÂÃÂ±A ,8525.0
True,8,A,SAN PEDRITO,119586.0
True,8,B,ANGEL GALLARDO,38270.0
True,8,B,CALLAO.B,16779.0
True,8,B,CARLOS GARDEL,16374.0
True,8,B,CARLOS PELLEGRINI,19231.0
True,8,B,DORREGO,23195.0
True,8,B,ECHEVERRIA,32097.0
True,8,B,FEDERICO LACROZE,111338.0
True,8,B,FLORIDA,5526.0
True,8,B,LEANDRO N. ALEM,27850.0
True,8,B,LOS INCAS,37429.0
True,8,B,MALABIA,50822.0
True,8,B,MEDRANO,32801.0
True,8,B,PASTEUR,12769.0
True,8,B,PUEYRREDON,19284.0
True,8,B,ROSAS,133546.0
True,8,B,TRONADOR,16416.0
True,8,B,URUGUAY,10401.0
True,8,C,AVENIDA DE MAYO,5291.0
True,8,C,CONSTITUCION,316501.0
True,8,C,DIAGONAL NORTE,3040.0
True,8,C,GENERAL SAN MARTIN,5320.0
True,8,C,INDEPENDENCIA,11091.0
True,8,C,LAVALLE,4296.0
True,8,C,MARIANO MORENO,4597.0
True,8,C,RETIRO,97532.0
True,8,C,SAN JUAN,11558.0
True,8,D,9 DE JULIO,14319.0
True,8,D,AGÃÂÃÂ¼ERO,27928.0
True,8,D,BULNES,36007.0
True,8,D,CALLAO,18376.0
True,8,D,CATEDRAL,18376.0
True,8,D,CONGRESO DE TUCUMAN,123085.0
True,8,D,FACULTAD DE MEDICINA,24733.0
True,8,D,JOSE HERNANDEZ,37096.0
True,8,D,JURAMENTO,42872.0
True,8,D,MINISTRO CARRANZA,34565.0
True,8,D,OLLEROS,35985.0
True,8,D,PALERMO,48124.0
True,8,D,PLAZA ITALIA,26401.0
True,8,D,PUEYRREDON.D,24746.0
True,8,D,SCALABRINI ORTIZ,38448.0
True,8,D,TRIBUNALES,12398.0
True,8,E,AVENIDA LA PLATA,16309.0
True,8,E,BOEDO,10383.0
True,8,E,BOLIVAR,6548.0
True,8,E,CATALINAS,1264.0
True,8,E,CORREO CENTRAL,3117.0
True,8,E,EMILIO MITRE,17300.0
True,8,E,ENTRE RIOS,10246.0
True,8,E,GENERAL BELGRANO,3065.0
True,8,E,INDEPENDENCIA.H,8758.0
True,8,E,JOSE MARIA MORENO,15399.0
True,8,E,JUJUY,8831.0
True,8,E,MEDALLA MILAGROSA,7719.0
True,8,E,PICHINCHA,7165.0
True,8,E,PZA. DE LOS VIRREYES,35064.0
True,8,E,RETIRO E,10922.0
True,8,E,SAN JOSE,6541.0
True,8,E,URQUIZA,8587.0
True,8,E,VARELA,9601.0
True,8,H,CASEROS,17318.0
True,8,H,CORDOBA,11986.0
True,8,H,CORRIENTES,8568.0
True,8,H,FACULTAD DE DERECHO,4635.0
True,8,H,HOSPITALES,62793.0
True,8,H,HUMBERTO I,19808.0
True,8,H,INCLAN,19273.0
True,8,H,LAS HERAS,17534.0
True,8,H,ONCE,41721.0
True,8,H,PATRICIOS,30710.0
True,8,H,SANTA FE,15882.0
True,8,H,VENEZUELA,22860.0
True,9,A,ACOYTE,35565.0
True,9,A,ALBERTI,4925.0
True,9,A,CARABOBO,33372.0
True,9,A,CASTRO BARROS,18546.0
True,9,A,CONGRESO,14106.0
True,9,A,FLORES,35345.0
True,9,A,LIMA,7852.0
True,9,A,LORIA,14904.0
True,9,A,PASCO,6725.0
True,9,A,PERU,5076.0
True,9,A,PIEDRAS,4606.0
True,9,A,PLAZA DE MAYO,13215.0
True,9,A,PLAZA MISERERE,37615.0
True,9,A,PRIMERA JUNTA,39844.0
True,9,A,PUAN,20775.0
True,9,A,RIO DE JANEIRO,26275.0
True,9,A,SAENZ PEÃÂÃÂ±A ,9696.0
True,9,A,SAN PEDRITO,78109.0
True,9,B,ANGEL GALLARDO,35158.0
True,9,B,CALLAO.B,18440.0
True,9,B,CARLOS GARDEL,15939.0
True,9,B,CARLOS PELLEGRINI,18271.0
True,9,B,DORREGO,19220.0
True,9,B,ECHEVERRIA,20263.0
True,9,B,FEDERICO LACROZE,87678.0
True,9,B,FLORIDA,7282.0
True,9,B,LEANDRO N. ALEM,23618.0
True,9,B,LOS INCAS,27728.0
True,9,B,MALABIA,46680.0
True,9,B,MEDRANO,32204.0
True,9,B,PASTEUR,14427.0
True,9,B,PUEYRREDON,20053.0
True,9,B,ROSAS,86463.0
True,9,B,TRONADOR,11625.0
True,9,B,URUGUAY,14587.0
True,9,C,AVENIDA DE MAYO,5562.0
True,9,C,CONSTITUCION,231013.0
True,9,C,DIAGONAL NORTE,3973.0
True,9,C,GENERAL SAN MARTIN,5355.0
True,9,C,INDEPENDENCIA,9531.0
True,9,C,LAVALLE,4514.0
True,9,C,MARIANO MORENO,5218.0
True,9,C,RETIRO,81503.0
True,9,C,SAN JUAN,11059.0
True,9,D,9 DE JULIO,13389.0
True,9,D,AGÃÂÃÂ¼ERO,23960.0
True,9,D,BULNES,31809.0
True,9,D,CALLAO,21077.0
True,9,D,CATEDRAL,18989.0
True,9,D,CONGRESO DE TUCUMAN,86448.0
True,9,D,FACULTAD DE MEDICINA,24907.0
True,9,D,JOSE HERNANDEZ,27045.0
True,9,D,JURAMENTO,31850.0
True,9,D,MINISTRO CARRANZA,29020.0
True,9,D,OLLEROS,28983.0
True,9,D,PALERMO,41737.0
True,9,D,PLAZA ITALIA,21994.0
True,9,D,PUEYRREDON.D,22812.0
True,9,D,SCALABRINI ORTIZ,31664.0
True,9,D,TRIBUNALES,29311.0
True,9,E,AVENIDA LA PLATA,12793.0
True,9,E,BOEDO,10347.0
True,9,E,BOLIVAR,6929.0
True,9,E,CATALINAS,1672.0
True,9,E,CORREO CENTRAL,3534.0
True,9,E,EMILIO MITRE,11790.0
True,9,E,ENTRE RIOS,8068.0
True,9,E,GENERAL BELGRANO,3103.0
True,9,E,INDEPENDENCIA.H,9315.0
True,9,E,JOSE MARIA MORENO,11017.0
True,9,E,JUJUY,6751.0
True,9,E,MEDALLA MILAGROSA,5572.0
True,9,E,PICHINCHA,5275.0
True,9,E,PZA. DE LOS VIRREYES,22554.0
True,9,E,RETIRO E,9712.0
True,9,E,SAN JOSE,4960.0
True,9,E,URQUIZA,6673.0
True,9,E,VARELA,6124.0
True,9,H,CASEROS,11996.0
True,9,H,CORDOBA,10486.0
True,9,H,CORRIENTES,7532.0
True,9,H,FACULTAD DE DERECHO,6017.0
True,9,H,HOSPITALES,36919.0
True,9,H,HUMBERTO I,15327.0
True,9,H,INCLAN,13172.0
True,9,H,LAS HERAS,16253.0
True,9,H,ONCE,36417.0
True,9,H,PATRICIOS,20484.0
True,9,H,SANTA FE,13969.0
True,9,H,VENEZUELA,18078.0
True,10,A,ACOYTE,25618.0
True,10,A,ALBERTI,5786.0
True,10,A,CARABOBO,20741.0
True,10,A,CASTRO BARROS,15623.0
True,10,A,CONGRESO,15719.0
True,10,A,FLORES,21500.0
True,10,A,LIMA,9802.0
True,10,A,LORIA,14074.0
True,10,A,PASCO,6664.0
True,10,A,PERU,9036.0
True,10,A,PIEDRAS,6851.0
True,10,A,PLAZA DE MAYO,14441.0
True,10,A,PLAZA MISERERE,29453.0
True,10,A,PRIMERA JUNTA,25580.0
True,10,A,PUAN,13137.0
True,10,A,RIO DE JANEIRO,19110.0
True,10,A,SAENZ PEÃÂÃÂ±A ,11825.0
True,10,A,SAN PEDRITO,46812.0
True,10,B,ANGEL GALLARDO,29288.0
True,10,B,CALLAO.B,20993.0
True,10,B,CARLOS GARDEL,17292.0
True,10,B,CARLOS PELLEGRINI,20844.0
True,10,B,DORREGO,14395.0
True,10,B,ECHEVERRIA,11884.0
True,10,B,FEDERICO LACROZE,58005.0
True,10,B,FLORIDA,14806.0
True,10,B,LEANDRO N. ALEM,21567.0
True,10,B,LOS INCAS,17868.0
True,10,B,MALABIA,32716.0
True,10,B,MEDRANO,28157.0
True,10,B,PASTEUR,16891.0
True,10,B,PUEYRREDON,19364.0
True,10,B,ROSAS,48972.0
True,10,B,TRONADOR,8275.0
True,10,B,URUGUAY,21394.0
True,10,C,AVENIDA DE MAYO,7344.0
True,10,C,CONSTITUCION,148312.0
True,10,C,DIAGONAL NORTE,5464.0
True,10,C,GENERAL SAN MARTIN,6820.0
True,10,C,INDEPENDENCIA,7404.0
True,10,C,LAVALLE,6494.0
True,10,C,MARIANO MORENO,7454.0
True,10,C,RETIRO,57706.0
True,10,C,SAN JUAN,8901.0
True,10,D,9 DE JULIO,12707.0
True,10,D,AGÃÂÃÂ¼ERO,18234.0
True,10,D,BULNES,24519.0
True,10,D,CALLAO,22184.0
True,10,D,CATEDRAL,24931.0
True,10,D,CONGRESO DE TUCUMAN,59081.0
True,10,D,FACULTAD DE MEDICINA,28123.0
True,10,D,JOSE HERNANDEZ,19081.0
True,10,D,JURAMENTO,24696.0
True,10,D,MINISTRO CARRANZA,21191.0
True,10,D,OLLEROS,22082.0
True,10,D,PALERMO,31102.0
True,10,D,PLAZA ITALIA,16620.0
True,10,D,PUEYRREDON.D,16399.0
True,10,D,SCALABRINI ORTIZ,20968.0
True,10,D,TRIBUNALES,22856.0
True,10,E,AVENIDA LA PLATA,8106.0
True,10,E,BOEDO,8171.0
True,10,E,BOLIVAR,9524.0
True,10,E,CATALINAS,2379.0
True,10,E,CORREO CENTRAL,4408.0
True,10,E,EMILIO MITRE,6828.0
True,10,E,ENTRE RIOS,6895.0
True,10,E,GENERAL BELGRANO,3502.0
True,10,E,INDEPENDENCIA.H,11744.0
True,10,E,JOSE MARIA MORENO,6134.0
True,10,E,JUJUY,5026.0
True,10,E,MEDALLA MILAGROSA,2608.0
True,10,E,PICHINCHA,4349.0
True,10,E,PZA. DE LOS VIRREYES,14299.0
True,10,E,RETIRO E,7154.0
True,10,E,SAN JOSE,4296.0
True,10,E,URQUIZA,5251.0
True,10,E,VARELA,3643.0
True,10,H,CASEROS,8733.0
True,10,H,CORDOBA,10261.0
True,10,H,CORRIENTES,6993.0
True,10,H,FACULTAD DE DERECHO,8311.0
True,10,H,HOSPITALES,21364.0
True,10,H,HUMBERTO I,9846.0
True,10,H,INCLAN,8817.0
True,10,H,LAS HERAS,15675.0
True,10,H,ONCE,25953.0
True,10,H,PATRICIOS,14424.0
True,10,H,SANTA FE,13718.0
True,10,H,VENEZUELA,14337.0
True,11,A,ACOYTE,23341.0
True,11,A,ALBERTI,6925.0
True,11,A,CARABOBO,17548.0
True,11,A,CASTRO BARROS,14385.0
True,11,A,CONGRESO,19321.0
True,11,A,FLORES,18088.0
True,11,A,LIMA,10907.0
True,11,A,LORIA,13783.0
True,11,A,PASCO,6826.0
True,11,A,PERU,12678.0
True,11,A,PIEDRAS,8336.0
True,11,A,PLAZA DE MAYO,18455.0
True,11,A,PLAZA MISERERE,28055.0
True,11,A,PRIMERA JUNTA,20839.0
True,11,A,PUAN,11554.0
True,11,A,RIO DE JANEIRO,17002.0
True,11,A,SAENZ PEÃÂÃÂ±A ,13923.0
True,11,A,SAN PEDRITO,41698.0
True,11,B,ANGEL GALLARDO,24706.0
True,11,B,CALLAO.B,26862.0
True,11,B,CARLOS GARDEL,18688.0
True,11,B,CARLOS PELLEGRINI,26648.0
True,11,B,DORREGO,12619.0
True,11,B,ECHEVERRIA,9434.0
True,11,B,FEDERICO LACROZE,43291.0
True,11,B,FLORIDA,21950.0
True,11,B,LEANDRO N. ALEM,24931.0
True,11,B,LOS INCAS,16956.0
True,11,B,MALABIA,28376.0
True,11,B,MEDRANO,28300.0
True,11,B,PASTEUR,21640.0
True,11,B,PUEYRREDON,22262.0
True,11,B,ROSAS,37750.0
True,11,B,TRONADOR,7674.0
True,11,B,URUGUAY,28737.0
True,11,C,AVENIDA DE MAYO,8329.0
True,11,C,CONSTITUCION,120044.0
True,11,C,DIAGONAL NORTE,6745.0
True,11,C,GENERAL SAN MARTIN,8734.0
True,11,C,INDEPENDENCIA,8753.0
True,11,C,LAVALLE,8421.0
True,11,C,MARIANO MORENO,8949.0
True,11,C,RETIRO,46266.0
True,11,C,SAN JUAN,8880.0
True,11,D,9 DE JULIO,14936.0
True,11,D,AGÃÂÃÂ¼ERO,17283.0
True,11,D,BULNES,24370.0
True,11,D,CALLAO,26716.0
True,11,D,CATEDRAL,34982.0
True,11,D,CONGRESO DE TUCUMAN,48758.0
True,11,D,FACULTAD DE MEDICINA,34154.0
True,11,D,JOSE HERNANDEZ,18364.0
True,11,D,JURAMENTO,24523.0
True,11,D,MINISTRO CARRANZA,19509.0
True,11,D,OLLEROS,20543.0
True,11,D,PALERMO,30608.0
True,11,D,PLAZA ITALIA,16127.0
True,11,D,PUEYRREDON.D,16117.0
True,11,D,SCALABRINI ORTIZ,18918.0
True,11,D,TRIBUNALES,27991.0
True,11,E,AVENIDA LA PLATA,7222.0
True,11,E,BOEDO,7299.0
True,11,E,BOLIVAR,13172.0
True,11,E,CATALINAS,3473.0
True,11,E,CORREO CENTRAL,5805.0
True,11,E,EMILIO MITRE,5545.0
True,11,E,ENTRE RIOS,6957.0
True,11,E,GENERAL BELGRANO,4148.0
True,11,E,INDEPENDENCIA.H,33953.0
True,11,E,JOSE MARIA MORENO,4964.0
True,11,E,JUJUY,5033.0
True,11,E,MEDALLA MILAGROSA,2118.0
True,11,E,PICHINCHA,3782.0
True,11,E,PZA. DE LOS VIRREYES,12132.0
True,11,E,RETIRO E,5850.0
True,11,E,SAN JOSE,4473.0
True,11,E,URQUIZA,4662.0
True,11,E,VARELA,3688.0
True,11,H,CASEROS,9948.0
True,11,H,CORDOBA,11619.0
True,11,H,CORRIENTES,8800.0
True,11,H,FACULTAD DE DERECHO,12778.0
True,11,H,HOSPITALES,18702.0
True,11,H,HUMBERTO I,9755.0
True,11,H,INCLAN,7602.0
True,11,H,LAS HERAS,15766.0
True,11,H,ONCE,24776.0
True,11,H,PATRICIOS,13998.0
True,11,H,SANTA FE,15341.0
True,11,H,VENEZUELA,14379.0
True,12,A,ACOYTE,27943.0
True,12,A,ALBERTI,8548.0
True,12,A,CARABOBO,19365.0
True,12,A,CASTRO BARROS,17082.0
True,12,A,CONGRESO,25106.0
True,12,A,FLORES,20196.0
True,12,A,LIMA,13406.0
True,12,A,LORIA,16904.0
True,12,A,PASCO,7504.0
True,12,A,PERU,16338.0
True,12,A,PIEDRAS,10955.0
True,12,A,PLAZA DE MAYO,23859.0
True,12,A,PLAZA MISERERE,29820.0
True,12,A,PRIMERA JUNTA,21517.0
True,12,A,PUAN,12293.0
True,12,A,RIO DE JANEIRO,19660.0
True,12,A,SAENZ PEÃÂÃÂ±A ,16717.0
True,12,A,SAN PEDRITO,43232.0
True,12,B,ANGEL GALLARDO,26697.0
True,12,B,CALLAO.B,35483.0
True,12,B,CARLOS GARDEL,22938.0
True,12,B,CARLOS PELLEGRINI,32851.0
True,12,B,DORREGO,14646.0
True,12,B,ECHEVERRIA,9268.0
True,12,B,FEDERICO LACROZE,45123.0
True,12,B,FLORIDA,29475.0
True,12,B,LEANDRO N. ALEM,32455.0
True,12,B,LOS INCAS,16709.0
True,12,B,MALABIA,30621.0
True,12,B,MEDRANO,31088.0
True,12,B,PASTEUR,27805.0
True,12,B,PUEYRREDON,24930.0
True,12,B,ROSAS,36745.0
True,12,B,TRONADOR,9238.0
True,12,B,URUGUAY,34011.0
True,12,C,AVENIDA DE MAYO,8958.0
True,12,C,CONSTITUCION,113073.0
True,12,C,DIAGONAL NORTE,8631.0
True,12,C,GENERAL SAN MARTIN,10641.0
True,12,C,INDEPENDENCIA,10965.0
True,12,C,LAVALLE,11070.0
True,12,C,MARIANO MORENO,11697.0
True,12,C,RETIRO,50431.0
True,12,C,SAN JUAN,11037.0
True,12,D,9 DE JULIO,17498.0
True,12,D,AGÃÂÃÂ¼ERO,19686.0
True,12,D,BULNES,27640.0
True,12,D,CALLAO,35521.0
True,12,D,CATEDRAL,44114.0
True,12,D,CONGRESO DE TUCUMAN,51225.0
True,12,D,FACULTAD DE MEDICINA,49381.0
True,12,D,JOSE HERNANDEZ,20704.0
True,12,D,JURAMENTO,27438.0
True,12,D,MINISTRO CARRANZA,21750.0
True,12,D,OLLEROS,24463.0
True,12,D,PALERMO,31717.0
True,12,D,PLAZA ITALIA,18758.0
True,12,D,PUEYRREDON.D,18036.0
True,12,D,SCALABRINI ORTIZ,21248.0
True,12,D,TRIBUNALES,34419.0
True,12,E,AVENIDA LA PLATA,9920.0
True,12,E,BOEDO,8875.0
True,12,E,BOLIVAR,21544.0
True,12,E,CATALINAS,4738.0
True,12,E,CORREO CENTRAL,7459.0
True,12,E,EMILIO MITRE,6469.0
True,12,E,ENTRE RIOS,9682.0
True,12,E,GENERAL BELGRANO,5657.0
True,12,E,INDEPENDENCIA.H,33348.0
True,12,E,JOSE MARIA MORENO,5565.0
True,12,E,JUJUY,5854.0
True,12,E,MEDALLA MILAGROSA,2669.0
True,12,E,PICHINCHA,4131.0
True,12,E,PZA. DE LOS VIRREYES,14862.0
True,12,E,RETIRO E,6743.0
True,12,E,SAN JOSE,5564.0
True,12,E,URQUIZA,6640.0
True,12,E,VARELA,4253.0
True,12,H,CASEROS,14036.0
True,12,H,CORDOBA,15056.0
True,12,H,CORRIENTES,11022.0
True,12,H,FACULTAD DE DERECHO,8892.0
True,12,H,HOSPITALES,23758.0
True,12,H,HUMBERTO I,10668.0
True,12,H,INCLAN,8953.0
True,12,H,LAS HERAS,21773.0
True,12,H,ONCE,27469.0
True,12,H,PATRICIOS,16954.0
True,12,H,SANTA FE,18744.0
True,12,H,VENEZUELA,19780.0
True,13,A,ACOYTE,25676.0
True,13,A,ALBERTI,8911.0
True,13,A,CARABOBO,18923.0
True,13,A,CASTRO BARROS,17388.0
True,13,A,CONGRESO,27946.0
True,13,A,FLORES,18830.0
True,13,A,LIMA,14286.0
True,13,A,LORIA,16924.0
True,13,A,PASCO,7520.0
True,13,A,PERU,18629.0
True,13,A,PIEDRAS,11941.0
True,13,A,PLAZA DE MAYO,27907.0
True,13,A,PLAZA MISERERE,30103.0
True,13,A,PRIMERA JUNTA,21821.0
True,13,A,PUAN,13499.0
True,13,A,RIO DE JANEIRO,20354.0
True,13,A,SAENZ PEÃÂÃÂ±A ,18973.0
True,13,A,SAN PEDRITO,46059.0
True,13,B,ANGEL GALLARDO,25230.0
True,13,B,CALLAO.B,35370.0
True,13,B,CARLOS GARDEL,24042.0
True,13,B,CARLOS PELLEGRINI,38621.0
True,13,B,DORREGO,14370.0
True,13,B,ECHEVERRIA,8812.0
True,13,B,FEDERICO LACROZE,48016.0
True,13,B,FLORIDA,33211.0
True,13,B,LEANDRO N. ALEM,36683.0
True,13,B,LOS INCAS,15080.0
True,13,B,MALABIA,30268.0
True,13,B,MEDRANO,29072.0
True,13,B,PASTEUR,27468.0
True,13,B,PUEYRREDON,25580.0
True,13,B,ROSAS,38055.0
True,13,B,TRONADOR,8118.0
True,13,B,URUGUAY,38494.0
True,13,C,AVENIDA DE MAYO,9215.0
True,13,C,CONSTITUCION,117814.0
True,13,C,DIAGONAL NORTE,9864.0
True,13,C,GENERAL SAN MARTIN,12136.0
True,13,C,INDEPENDENCIA,9311.0
True,13,C,LAVALLE,13576.0
True,13,C,MARIANO MORENO,11941.0
True,13,C,RETIRO,57690.0
True,13,C,SAN JUAN,9808.0
True,13,D,9 DE JULIO,17505.0
True,13,D,AGÃÂÃÂ¼ERO,19232.0
True,13,D,BULNES,28539.0
True,13,D,CALLAO,33481.0
True,13,D,CATEDRAL,49375.0
True,13,D,CONGRESO DE TUCUMAN,49691.0
True,13,D,FACULTAD DE MEDICINA,38423.0
True,13,D,JOSE HERNANDEZ,20947.0
True,13,D,JURAMENTO,27294.0
True,13,D,MINISTRO CARRANZA,23790.0
True,13,D,OLLEROS,23550.0
True,13,D,PALERMO,33879.0
True,13,D,PLAZA ITALIA,18886.0
True,13,D,PUEYRREDON.D,18530.0
True,13,D,SCALABRINI ORTIZ,21945.0
True,13,D,TRIBUNALES,42398.0
True,13,E,AVENIDA LA PLATA,9083.0
True,13,E,BOEDO,7908.0
True,13,E,BOLIVAR,18865.0
True,13,E,CATALINAS,5566.0
True,13,E,CORREO CENTRAL,9191.0
True,13,E,EMILIO MITRE,6195.0
True,13,E,ENTRE RIOS,8770.0
True,13,E,GENERAL BELGRANO,5676.0
True,13,E,INDEPENDENCIA.H,13246.0
True,13,E,JOSE MARIA MORENO,5515.0
True,13,E,JUJUY,5601.0
True,13,E,MEDALLA MILAGROSA,2561.0
True,13,E,PICHINCHA,3817.0
True,13,E,PZA. DE LOS VIRREYES,13216.0
True,13,E,RETIRO E,7470.0
True,13,E,SAN JOSE,5619.0
True,13,E,URQUIZA,6069.0
True,13,E,VARELA,3131.0
True,13,H,CASEROS,12724.0
True,13,H,CORDOBA,14979.0
True,13,H,CORRIENTES,12487.0
True,13,H,FACULTAD DE DERECHO,9639.0
True,13,H,HOSPITALES,23054.0
True,13,H,HUMBERTO I,10482.0
True,13,H,INCLAN,9024.0
True,13,H,LAS HERAS,21802.0
True,13,H,ONCE,28431.0
True,13,H,PATRICIOS,18024.0
True,13,H,SANTA FE,18891.0
True,13,H,VENEZUELA,16329.0
True,14,A,ACOYTE,21631.0
True,14,A,ALBERTI,9060.0
True,14,A,CARABOBO,15958.0
True,14,A,CASTRO BARROS,15597.0
True,14,A,CONGRESO,27432.0
True,14,A,FLORES,15701.0
True,14,A,LIMA,14946.0
True,14,A,LORIA,14675.0
True,14,A,PASCO,7302.0
True,14,A,PERU,24453.0
True,14,A,PIEDRAS,14417.0
True,14,A,PLAZA DE MAYO,29209.0
True,14,A,PLAZA MISERERE,28219.0
True,14,A,PRIMERA JUNTA,17871.0
True,14,A,PUAN,9456.0
True,14,A,RIO DE JANEIRO,15919.0
True,14,A,SAENZ PEÃÂÃÂ±A ,21008.0
True,14,A,SAN PEDRITO,35893.0
True,14,B,ANGEL GALLARDO,23759.0
True,14,B,CALLAO.B,32705.0
True,14,B,CARLOS GARDEL,24438.0
True,14,B,CARLOS PELLEGRINI,38908.0
True,14,B,DORREGO,13940.0
True,14,B,ECHEVERRIA,7333.0
True,14,B,FEDERICO LACROZE,38502.0
True,14,B,FLORIDA,38092.0
True,14,B,LEANDRO N. ALEM,36042.0
True,14,B,LOS INCAS,12569.0
True,14,B,MALABIA,26809.0
True,14,B,MEDRANO,27126.0
True,14,B,PASTEUR,26944.0
True,14,B,PUEYRREDON,25229.0
True,14,B,ROSAS,31277.0
True,14,B,TRONADOR,8508.0
True,14,B,URUGUAY,37899.0
True,14,C,AVENIDA DE MAYO,10031.0
True,14,C,CONSTITUCION,91821.0
True,14,C,DIAGONAL NORTE,12287.0
True,14,C,GENERAL SAN MARTIN,12741.0
True,14,C,INDEPENDENCIA,8452.0
True,14,C,LAVALLE,16887.0
True,14,C,MARIANO MORENO,13366.0
True,14,C,RETIRO,57812.0
True,14,C,SAN JUAN,7640.0
True,14,D,9 DE JULIO,17225.0
True,14,D,AGÃÂÃÂ¼ERO,18476.0
True,14,D,BULNES,27132.0
True,14,D,CALLAO,31498.0
True,14,D,CATEDRAL,51363.0
True,14,D,CONGRESO DE TUCUMAN,42122.0
True,14,D,FACULTAD DE MEDICINA,37383.0
True,14,D,JOSE HERNANDEZ,18340.0
True,14,D,JURAMENTO,25205.0
True,14,D,MINISTRO CARRANZA,18930.0
True,14,D,OLLEROS,21004.0
True,14,D,PALERMO,31694.0
True,14,D,PLAZA ITALIA,17118.0
True,14,D,PUEYRREDON.D,19320.0
True,14,D,SCALABRINI ORTIZ,18798.0
True,14,D,TRIBUNALES,37603.0
True,14,E,AVENIDA LA PLATA,6929.0
True,14,E,BOEDO,6943.0
True,14,E,BOLIVAR,20979.0
True,14,E,CATALINAS,5218.0
True,14,E,CORREO CENTRAL,10077.0
True,14,E,EMILIO MITRE,5211.0
True,14,E,ENTRE RIOS,7094.0
